#time [s]	#voltage [V]
0	0.194509803921569
9.9304865938431e-06	0.131764705882353
1.98609731876862e-05	0.194509803921569
2.97914597815293e-05	0.0690196078431373
3.97219463753724e-05	0.194509803921569
4.96524329692155e-05	0.131764705882353
5.95829195630586e-05	0.0690196078431373
6.95134061569017e-05	0.194509803921569
7.94438927507448e-05	0.131764705882353
8.93743793445879e-05	0.194509803921569
9.9304865938431e-05	0.194509803921569
0.000109235352532274	0.131764705882353
0.000119165839126117	0.131764705882353
0.00012909632571996	0.194509803921569
0.000139026812313803	0.131764705882353
0.000148957298907646	0.0690196078431373
0.00015888778550149	0.0690196078431373
0.000168818272095333	0.131764705882353
0.000178748758689176	0.131764705882353
0.000188679245283019	0.0690196078431373
0.000198609731876862	0.0690196078431373
0.000208540218470705	0.0690196078431373
0.000218470705064548	0.00627450980392158
0.000228401191658391	0.0690196078431373
0.000238331678252234	0.131764705882353
0.000248262164846077	0.0690196078431373
0.000258192651439921	0.131764705882353
0.000268123138033764	0.194509803921569
0.000278053624627607	0.131764705882353
0.00028798411122145	0.131764705882353
0.000297914597815293	0.0690196078431373
0.000307845084409136	0.0690196078431373
0.000317775571002979	0.0690196078431373
0.000327706057596822	0.131764705882353
0.000337636544190665	0.0690196078431373
0.000347567030784508	0.131764705882353
0.000357497517378352	0.0690196078431373
0.000367428003972195	0.131764705882353
0.000377358490566038	0.131764705882353
0.000387288977159881	0.131764705882353
0.000397219463753724	0.131764705882353
0.000407149950347567	0.0690196078431373
0.00041708043694141	0.0690196078431373
0.000427010923535253	0.0690196078431373
0.000436941410129096	0.0690196078431373
0.000446871896722939	0.0690196078431373
0.000456802383316783	0.0690196078431373
0.000466732869910626	0.131764705882353
0.000476663356504469	0.131764705882353
0.000486593843098312	0.131764705882353
0.000496524329692155	0.131764705882353
0.000506454816285998	0.131764705882353
0.000516385302879841	0.0690196078431373
0.000526315789473684	0.131764705882353
0.000536246276067527	0.131764705882353
0.00054617676266137	0.0690196078431373
0.000556107249255213	0.131764705882353
0.000566037735849057	0.131764705882353
0.0005759682224429	0.131764705882353
0.000585898709036743	0.131764705882353
0.000595829195630586	0.194509803921569
0.000605759682224429	0.131764705882353
0.000615690168818272	0.131764705882353
0.000625620655412115	0.131764705882353
0.000635551142005958	0.131764705882353
0.000645481628599801	0.194509803921569
0.000655412115193644	0.0690196078431373
0.000665342601787488	0.0690196078431373
0.000675273088381331	0.131764705882353
0.000685203574975174	0.131764705882353
0.000695134061569017	0.0690196078431373
0.00070506454816286	0.194509803921569
0.000714995034756703	0.131764705882353
0.000724925521350546	0.131764705882353
0.000734856007944389	0.131764705882353
0.000744786494538232	0.00627450980392158
0.000754716981132075	0.0690196078431373
0.000764647467725919	0.131764705882353
0.000774577954319762	0.0690196078431373
0.000784508440913605	0.0690196078431373
0.000794438927507448	-0.11921568627451
0.000804369414101291	-0.432941176470588
0.000814299900695134	-1.18588235294118
0.000824230387288977	-2.00156862745098
0.00083416087388282	-3.13098039215686
0.000844091360476663	-4.00941176470588
0.000854021847070506	-5.13882352941176
0.00086395233366435	-6.08
0.000873882820258193	-7.08392156862745
0.000883813306852036	-7.64862745098039
0.000893743793445879	-7.64862745098039
0.000903674280039722	-7.64862745098039
0.000913604766633565	-7.64862745098039
0.000923535253227408	-7.64862745098039
0.000933465739821251	-7.64862745098039
0.000943396226415094	-7.64862745098039
0.000953326713008937	-7.64862745098039
0.000963257199602781	-7.64862745098039
0.000973187686196624	-7.64862745098039
0.000983118172790467	-6.33098039215686
0.00099304865938431	-5.01333333333333
0.00100297914597815	-3.19372549019608
0.001012909632572	-1.49960784313725
0.00102284011916584	0.131764705882353
0.00103277060575968	1.5121568627451
0.00104270109235353	2.7043137254902
0.00105263157894737	3.52
0.00106256206554121	4.08470588235294
0.00107249255213505	4.27294117647059
0.0010824230387289	4.14745098039216
0.00109235352532274	3.95921568627451
0.00110228401191658	3.26901960784314
0.00111221449851043	2.57882352941176
0.00112214498510427	1.63764705882353
0.00113207547169811	0.570980392156863
0.00114200595829196	-0.370196078431373
0.0011519364448858	-1.31137254901961
0.00116186693147964	-2.0643137254902
0.00117179741807349	-2.75450980392157
0.00118172790466733	-3.19372549019608
0.00119165839126117	-3.38196078431373
0.00120158887785501	-3.38196078431373
0.00121151936444886	-3.13098039215686
0.0012214498510427	-2.69176470588235
0.00123138033763654	-2.00156862745098
0.00124131082423039	-1.18588235294118
0.00125124131082423	-0.370196078431373
0.00126117179741807	0.696470588235294
0.00127110228401192	1.44941176470588
0.00128103277060576	2.26509803921569
0.0012909632571996	2.89254901960784
0.00130089374379345	3.33176470588235
0.00131082423038729	3.58274509803922
0.00132075471698113	3.45725490196078
0.00133068520357498	3.26901960784314
